"target","trans_intercept","trans_slope","env_intercept","env_slope","ges_intercept","ges_slope","f0_intercept","f0_slope","pair","avg_dist","post","pre","prepost_change"
1,1.63740739086595,-0.566993778201189,3.61214025774226,-0.384658289308053,3.0639128658258,-0.476903977336443,0.184968935883875,-0.0127126202051631,21,0.565195,0,0.286165,0.286165
1,1.40592486706262,-0.216869596870975,3.08642005066565,-0.481037755382906,2.44133660014634,-0.924339066367571,0.2452170494066,-0.0401468010818415,22,0.4762995,0.182165,0.479078,0.296913
1,1.7045514452673,-0.434751934295306,3.46984013024303,-0.488984356005312,2.83389175237756,-1.0690574807629,0.156253110309069,-0.0164345246010089,23,0.365337,0.346865,0.309211,-0.037654
1,0.808671710653269,0.000433145665246382,3.43015183198378,-0.0473846578975313,2.65351459554146,-0.783158521893237,0.170819256973523,-0.0122783937563017,24,0.467602,0.161135,0.579483,0.418348
2,1.68426862277104,-0.30097512791694,3.80638573157434,-0.466131364466739,3.33953240466115,-0.398322661452901,0.146920641961836,0.00703207570902072,4,0.2846430596045,1.19209e-07,0.569286,0.569285880791
2,1.48469226888692,-0.425589287651197,3.21957210495617,-0.590954176374147,3.40568718304015,-0.421916510051678,0.27135603613914,-0.0335806827470535,5,0.2536,0.166228,0.319936,0.153708
2,1.06615494253602,-0.267223484994915,2.65093650089656,-0.448190779639702,2.48367504423302,-0.327441047929633,0.189315101754355,-0.0238421737237497,7,0.1475858,0,0.241481,0.241481
2,1.656604433192,-0.667705632754251,3.51199120624568,-0.701328837188206,2.58803780330865,-1.09829139287464,0.138945170197259,-0.0563828165136929,8,0.12543465,0.189586,0.211711,0.022125
2,1.63227878108815,-0.325335073195732,3.31265066241852,-0.521113207613673,2.86140606515879,-0.287636866358221,0.16348463060451,-0.0185109183819757,9,0.174185,0,0.34837,0.34837
2,1.2904003369693,-0.301858710751804,3.48153505986598,-0.390788347217504,3.5327180158134,-0.362236479629615,0.229213133310565,0.00162406634770676,10,0.14994565,0.213677,0,-0.213677
2,1.20832092278633,-0.418325825419614,3.01054720888756,-0.28153366613834,2.53463447854663,0.121879645517695,0.137777488689145,-0.0234995581965361,11,0.362755,0,0.240615,0.240615
2,1.10729828885795,-0.458121217179885,2.82501202753935,-0.497024031563126,2.82900038201435,-0.556965789904194,0.062402055487295,0.043785808222392,12,0.307954,-1.19209e-07,0.178841,0.178841119209
2,1.47350238508065,-0.389205142436169,3.13602938683717,-0.628236721623963,2.08489535481284,-0.982871710757177,0.173617101061559,-0.0203807055326626,13,0.388225,0,0.311134,0.311134
2,1.73024322523851,-0.556789634630315,3.41550097059619,-0.65115774304087,2.90296822977815,-0.482698067548368,0.176680438710573,-0.0386622466265949,14,0.2117325,0.21216,0.233538,0.021378
2,1.80044546941789,-0.395607371166853,3.54100467192428,-0.542664203488606,3.12385412389181,-0.673794916256074,0.188974278371991,-0.0410104291651805,15,0.2994815,0.206245,0.475913,0.269668
2,1.98354751752924,-0.569838609851329,3.97758733658373,-0.627740460641426,3.05546836390413,-1.25291578407564,0.285016107591289,-0.013943509483962,16,0.1865555,0.511712,0.297293,-0.214419
2,0.760724698577973,0.062767219984551,2.28029176129746,-0.200123902308115,2.43226449155159,-0.290823696660844,0.0587202900043987,0.0223155470839877,17,2.98023e-08,0.157244,0.157244,0
2,1.45387187913792,-0.424214681841317,3.2669720931846,-0.406658644255875,2.99979078869796,-0.433091336541692,0.205468259547284,-0.0141514098337913,18,0.366906,0.0847145,0.194943,0.1102285
2,1.04484938061771,-0.613569784517853,2.84956355220777,-0.522900074959507,2.34786927931549,-0.461168007097415,0.24623172654392,-0.00222022809422516,20,0.0733245298023,0.0527903,0.237598,0.1848077
2,1.3755379409303,-0.424238350540791,2.95349950780645,-0.704654224724384,2.48279553471621,-0.474437820615273,0.236105109397229,0.00306983382514343,21,0.2956785,0,0.240484,0.240484
2,1.55863998904165,-0.412986854763748,3.60543085411258,-0.281087864656341,3.30419607516691,-0.131586657125977,0.173860416189571,-0.00130014901302955,22,0.2502825,0.233088,0.309749,0.076661
2,2.02073810941494,-0.135806295087202,3.69831662094741,0.0105322004333337,3.23821346565158,0.131045564702012,0.159886777823793,-0.00523241026441043,23,0.2233345,0.331394,0.13758,-0.193814
2,1.30374078824822,-0.752817686953802,2.99621740015832,-0.539018213530599,2.84590040108798,-0.429839557220422,0.188878234015656,-0.0206032469630011,24,0.3470115,0.0622743,0.272176,0.2099017
3,1.30533569675091,-0.452784568393088,3.55568895809889,-0.503000191573011,3.25716534318078,-0.519187799336741,0.13047969078956,-0.0333127111488017,4,0.5958515,0.414176,0.514641,0.100465
3,1.79782074325653,-0.106807564640175,3.38554645332501,-0.14222733782421,2.86553090703071,-0.2398326189416,0.245010662439653,0.00899286253712297,5,0.386178,0.435477,0.332655,-0.102822
3,1.05935127678265,-0.160650904122905,3.09387645293117,-0.325239672802361,2.99266250929999,-0.239408414743097,0.140136904437541,-0.0351858198952525,7,0.313269,0.128812,0.419019,0.290207
3,1.30796042291227,-0.654328738585882,3.13320446045154,-0.47634766287407,3.0363764192419,-0.531110804581484,0.151993400056198,-0.0562704377309148,8,0.3882185,0,0.58036,0.58036
3,1.02896435065032,-0.469892067148583,2.57788634446081,-0.702649717423395,1.95733953098894,-0.546470097182258,0.176067754120023,-0.00546326747567763,9,0.615277,5.96046e-08,0.41311,0.4131099403954
3,1.10729828885795,-0.507741248268112,3.16852742804129,-0.544746489617593,3.07785843638837,-0.46004753314042,0.223133727182419,-0.00859106740987129,10,0.289286,0.168081,0.266499,0.098418
3,1.656604433192,-0.0357127202773452,3.45978097918961,-0.334178216312351,2.95167908622718,-0.283005384004219,0.150125126462182,-0.0354859692554376,11,0.0814775,0,0.162955,0.162955
3,0.808671710653269,-0.229403868408325,2.43716432069405,-0.550991699533269,2.29710945551553,-0.498314548299726,0.0468345312679737,-0.0319314332863837,12,0.1514994,0.144817,0.376272,0.231455
3,1.34515101479797,-1.00470042137252,3.1885913976007,-1.32748409860789,2.95241372763625,-1.26292429260973,0.229309860857158,-0.0723622989159798,13,0.6586105,5.96046e-08,0.298791,0.2987909403954
3,1.40936141492974,-0.760653433998235,3.46427620911772,-0.520544012657388,3.01631277520301,-0.305651857798894,0.182410336578054,-0.0647241855979744,14,0.23898915,0.0954365,0.412282,0.3168455
3,1.81275610303815,-0.163971283007586,3.34126683231518,-0.617301402673694,3.00054664789219,-0.647092842058542,0.207844487491021,-0.03800167300425,15,0.222282,0.160813,0.339918,0.179105
3,1.95053586523556,-0.428497680369776,3.60702326765101,-0.496523590029623,3.09338914240449,-0.778117069155422,0.262541712493411,-0.00622498491877704,16,0.3060635,0.267512,0.502544,0.235032
3,0.760724698577973,0.062767219984551,2.28475812682325,-0.65836954432675,2.41521801669819,-0.655020797713279,0.100282625580368,-0.00386040126856724,17,0.4077795,5.96046e-08,0.45748,0.4574799403954
3,1.31609211694051,0.119768760682671,3.00971481971883,-0.306706235842522,2.5827323884744,-0.282420308968754,0.196572495348042,-0.012521335869634,18,0.2883155,0.307711,0.423453,0.115742
3,1.20737125260056,-0.455210678154881,3.1315333890477,-0.307003064413956,2.52683048742732,-0.275679350685782,0.255285671505367,-0.00244226974462829,20,0.1780481,0.190331,0.276471,0.08614
3,1.2904003369693,-0.641500763142106,3.47519768611328,-0.458220587767108,3.34100916594747,-0.388160227014601,0.208522505888949,-0.0696670057149697,21,0.1968965,0.39103,0.310124,-0.080906
3,1.17487580687597,-0.641933908807353,3.00501519080064,-0.395870636731751,2.47581371109802,-0.241589221524897,0.158871509420475,-0.015150225497282,22,0.371096,0.433073,0.352219,-0.080854
3,1.87145953530304,-0.292091509216483,3.52147808926476,-0.291830733614382,3.06784461759466,-0.315665316306974,0.163975137830674,0.0202424453783231,23,0.3230405,0.335772,0.336259,0.00048699999999996
3,1.15524530093324,-0.627593452331225,3.22964926392218,-0.630529275082867,2.91674237953743,-0.910683234105733,0.182807973458466,0.00476364193333668,24,0.3587655,0.196973,0.391482,0.194509
4,1.22282281895127,-0.170602962904209,3.87697338927243,-0.292364454274589,3.44900211079921,-0.409895842987814,0.176925537997493,-0.00969367248315686,4,0.319612,0.128795,0.223772,0.094977
4,1.83200825089179,-0.279179036508458,3.5575948055662,-0.221951173904211,3.54947081798898,-0.261907205686355,0.256196052496082,0.0115756324583724,5,0.7749275,0,0.542232,0.542232
4,1.22962648470465,-0.471468546815315,2.83019014471886,-0.417132859487834,2.6907441509964,-0.522313212408757,0.17352302785488,-0.0264627114316796,7,0.3051725,0.229891,0.466874,0.236983
4,1.80724913517127,-0.14869844161383,3.74061953085599,-0.20594221627267,3.67062686158693,-0.288832819207144,0.149922659498303,0.0102280049387065,8,0.3086145,0.198045,0.243425,0.04538
4,1.2904003369693,-0.422498760415764,3.22064973237645,-0.688738992215654,2.98677939313633,-0.328660514377695,0.165656991513859,-0.0302303562921987,9,0.3592545,0.116589,0.25582,0.139231
4,1.39516844687303,-0.388958775928693,3.57669620657124,-0.342247092886636,3.31488009819944,-0.492435636076596,0.252924760754432,-0.00105078508194297,10,0.3465325,0.163844,0,-0.163844
4,1.68492093932457,-0.423348390510825,3.89789306722941,-0.200291653088854,3.34410940360589,-0.129357226935211,0.138377775021115,-0.0155501492032805,11,0.531253,0.467945,0.171224,-0.296721
4,0.760724698577973,-0.134192660539241,2.25817364698528,-0.34139332954907,2.53258418615594,-0.451267750397977,0.0394957972435469,-0.014855213106336,12,0.04753915,0,0.0950783,0.0950783
4,1.52657800693374,-0.565080481182496,3.49753289463304,-0.864400697257443,2.88111858336584,-1.12194472577158,0.207097628574984,-0.0940464284887532,13,0.427917,0.0706601,0.48449,0.4138299
4,1.7789326290387,-0.470017061812139,3.85634636815369,-0.52209846926379,3.46276793778897,-0.551228186630226,0.19788333854335,-0.0581862585729147,14,0.12079685,0.225164,0.222404,-0.00276000000000001
4,1.39268083850358,-0.897181837082685,3.84797321886269,-0.627081041595053,3.38428935792866,-0.627212824388879,0.214849849051525,0.00634042145057677,15,0.3682735,0.185931,0.120061,-0.06587
4,1.93603396907062,-0.376822651520954,3.82100928321925,-0.443798098788477,3.40289673808834,-0.4032617035734,0.24082676069796,-0.0158423137567242,16,0.442814,0.310272,0.479795,0.169523
4,1.02896435065032,-0.110874770040425,3.292240885264,-0.525173716121194,3.32711556877861,-0.5535981010784,0.0921813785977806,-0.0118278386228805,17,0.270028,0.0427307,0.261914,0.2191833
4,1.10729828885795,0.0235949331698088,3.31848065625796,-0.209750535260516,3.06958114148256,-0.167150213919059,0.198922446702236,0.0123368198842324,18,0.15037745,0.170316,0.394408,0.224092
4,1.18167947262935,-0.778413237349566,3.1757924071343,-0.63286795661274,2.7438259353434,-0.424244793106688,0.240047799614805,-0.0427723790529476,20,0.458934,0.152445,0.372367,0.219922
4,1.14448888074365,-0.704561687033082,3.53759571371758,-0.299597092209144,3.10095719020152,-0.152116769196751,0.172689431732114,0.00224880743631583,21,0.122776,0.146791,0.333106,0.186315
4,2.03829819535791,-0.353332264177756,3.90775154069151,-0.266424522900565,3.52069462491601,-0.285879598913427,0.217491211830945,0.0143255185296591,22,0.157212,0,0.314424,0.314424
4,1.93560050545395,-0.0504973848695775,3.80186569396186,-0.127968182194225,3.49006212445809,-0.195068286269548,0.184801417705399,-0.01773528497472,23,0.13673065,0.169624,0.313681,0.144057
4,1.33834734904459,-0.481895922043421,3.51720302736969,-0.292732071004975,3.31641091646229,-0.350851409480061,0.251725121605305,-0.0433907273510548,24,0.243597,0.253782,0.32436,0.070578
5,2.02417465728207,-0.0893572506418898,4.24622015045674,-0.138823227721886,3.33387755184894,-0.842627575669061,0.184271682835881,-0.0251266397892246,4,0.2671285,0.125064,0.144608,0.019544
5,1.47350238508065,-0.518115390263805,3.03250567707001,-0.859222934536886,2.62063226723264,-1.25146061155861,0.258735465860633,-0.00680669294928164,5,0.5184925,0,0.471369,0.471369
5,1.17487580687597,-0.09476699975298,2.93179993467233,-0.626599077123492,2.418422662256,-1.07551301094325,0.1739315671955,-0.0057532014404029,7,0.256371,0.302731,0.349867,0.047136
5,1.63697392724927,-0.727626203560378,3.75779810371995,-0.376966961636691,2.95264699102866,-1.17027728753852,0.13121919131242,0.00532287219743985,8,0.4081045,0.357119,0.329338,-0.027781
5,1.67623493913473,-0.616595330525701,3.45259108658849,-0.728165967604823,2.7102551397833,-1.34007849898574,0.176635485075411,-0.0188695645339737,9,0.689462,0.19486,0.369962,0.175102
5,1.3640391290158,-0.667359638313457,3.30075234653848,-0.725290926868661,2.69073246288204,-1.32720230949028,0.233333037091141,-0.00853837482246311,10,0.379374,0.250901,0.343064,0.092163
5,1.40936141492974,-0.930305440843302,3.32380563124265,-0.945865001324327,2.34778695445994,-0.957308187750949,0.201945904135949,-0.0165685528335578,11,0.661393,-2.38419e-07,0.424884,0.424884238419
5,1.02896435065032,0.058507201597691,3.18592467404295,-0.210671898312902,2.59711916752266,-0.881956747508913,0.10383860269385,0.0281941266487662,12,0.3191765,0.143403,0.283911,0.140508
5,1.86802298743592,-0.592313877719126,4.33561219290068,-0.717642301146739,3.45683458640376,-1.41977518883906,0.231943815537602,-0.0233014928410456,13,0.2230085,0.329766,0.332244,0.00247799999999998
5,1.7833188470916,-0.578821665363118,3.99335943001848,-0.624632210816791,3.18375613653711,-1.22424596080194,0.178624867757782,-0.053516874627392,14,0.1848105,0.062037,0.234687,0.17265
5,2.04418266432994,-0.760059484315669,3.81613395033414,-0.819117770168867,3.02528482294695,-1.49604448992176,0.212986524528781,0.0158402572827176,15,0.15030335,0.183127,0.286387,0.10326
5,2.20990143155477,-0.722658365788138,4.27230571626844,-0.736914779649234,3.2666091215686,-1.34392992714661,0.281430240680774,-0.0536704950419214,16,0.468547,0.103019,0.474988,0.371969
5,0.991773758764621,-0.508174393933358,3.35435343281153,-0.905100773644368,2.96777981398653,-1.29259395137929,0.106626089019757,-0.0361690111941216,17,0.2432105,0.0421072,0.146541,0.1044338
5,1.5548945130663,-0.420898996641854,3.81109483261933,-0.463129416479091,3.48653698113695,-0.416285281397878,0.205889093345239,-0.0160389798602784,18,0.345722,-2.38419e-07,0.292151,0.292151238419
5,1.54972520821648,-1.13504310612269,3.67663575092084,-1.0168787377965,2.48903386885554,-1.79378162923332,0.239933114661223,-0.0318885633042337,20,0.4322075,0.539411,0.401129,-0.138282
5,1.29720400272267,-0.413697043099988,3.18388210376615,-0.37022342360378,2.90095450297802,-0.175679776248546,0.17785250227495,-0.00737585774808043,21,0.10869605,0.155978,0.14061,-0.015368
5,2.09644732146121,-0.589530174204327,3.97199064422601,-0.756541533097902,2.95738638468753,-1.3513396129846,0.199321974486924,0.00841574780049081,22,0.3648125,0.274902,0.280187,0.00528500000000004
5,2.09950551123924,-0.36336914554459,3.97883086896782,-0.302574231224613,3.42056100737706,-0.887452568026608,0.146510693840011,-0.00929394179610054,23,0.1154586,0.209434,0.155048,-0.054386
5,1.3755379409303,-0.761213525446398,3.15820447146837,-1.07004946093593,2.69512306407387,-1.30373282563135,0.220794739899904,-0.0471095198765845,24,0.3754225,0.227285,0.395694,0.168409
6,1.66340809894538,-0.511834101209861,3.77224796515884,-0.581152861190391,2.98760828768084,-1.08875952511767,0.159599514466075,-0.0152836329248969,4,0.1684205,0.435344,0.294549,-0.140795
6,1.35797785498732,-0.231193392111671,3.20946412629733,-0.442693456003504,2.49942015534512,-0.864081188978629,0.229121167025635,-0.0320611108697166,5,0.218216,0,0.436432,0.436432
6,1.59508818920245,-0.229054166123521,3.40321290939085,-0.349774813995899,3.49678247770453,-0.344225093160864,0.193406009333901,-0.081392663133179,7,0.203086,0.32705,0.405504,0.078454
6,1.61992745239587,-0.928909681997671,3.41740730239353,-1.01779549672061,2.84810693107216,-1.3399126292214,0.131659722139898,-0.024578682589633,8,0.3670415,0,0.401629,0.401629
6,1.44311545894832,-0.646193927194213,3.37497241503057,-0.593544645081734,2.44136269549881,-1.18561476537882,0.189749674685599,-0.0298527725088953,9,0.1036043807905,0.064314,0.28845,0.224136
6,1.242453324894,-0.860952572769127,3.53076881242249,-0.634750757952029,2.87687408310032,-0.892066018173918,0.28832017179752,-0.0318188233664148,10,0.19579795,0.184735,0.260792,0.076057
6,1.81343499060276,-0.96239041664067,3.7163825241729,-0.918401523731008,3.15660956296568,-1.46654096106012,0.153750849207153,-0.044542597418644,11,0.5451065,1.78814e-07,0.337294,0.337293821186
6,1.05935127678265,-0.642367054472599,2.2782213412977,-0.803221981872953,2.42371560915366,-0.820831581663022,0.0390304243173628,-0.0511727902444715,12,0.5038875,1.78814e-07,0.238764,0.238763821186
6,1.38366963495853,-0.60770910271428,3.56722696998858,-0.754625551762365,2.70730780937731,-1.18073210339531,0.185498567085943,-0.0230751124277155,13,0.2814265,1.19209e-07,0.386309,0.386308880791
6,1.67416451913497,-0.536932791701749,3.84720831247508,-0.410815723994097,2.75465851789463,-0.941695739697344,0.186102804051814,-0.0350123662730921,14,0.3650465,0.231163,0.388788,0.157625
6,1.56071040904141,-0.449705308130407,3.42708784973976,-0.587158260109631,2.5950690192817,-1.25380046061129,0.184758681832535,0.0152806306629458,15,0.2168325,0.220613,0.331751,0.111138
6,2.17008611350772,-0.308082210697239,4.08241386405294,-0.298451020739475,2.94990999361572,-1.01025229893769,0.246447174281735,-0.0305125957542135,16,0.5461925,0.690078,0.342177,-0.347901
6,1.05935127678265,-0.497356043821561,2.7940252039974,-0.87434675368778,2.44203974450029,-0.909251232149385,0.103571341435986,-0.0237069787949149,17,0.4389255,0,0.408985,0.408985
6,0.991773758764621,-0.0235213308920172,2.66595455314658,-0.598996287192204,2.3788267868564,-0.26775911585362,0.22304850106763,-0.00642820265078357,18,0.5271495,0.191779,0.221565,0.029786
6,1.7131967503851,-0.416906178971828,3.59652099602988,-0.431961741775778,2.54292844949834,-1.1700184189396,0.22690346937261,0.0236031090333359,20,0.1227799,0.210468,0.229569,0.019101
6,1.70756227983357,-0.388724319945334,3.90804936267715,-0.531821467806676,3.32821803621785,-0.703486869588193,0.228450940182541,-0.0312822519357347,21,0.341519,0.31601,0.179036,-0.136974
6,1.26001341083697,-0.457548629755818,3.19852881532322,-0.477724843304269,2.58818204102138,-0.845581557332267,0.155682457384889,-0.0319897791660002,22,0.1536735298023,0.122418,0.316058,0.19364
6,1.57827049498438,-0.120292357192402,3.48488580221215,-0.446239437925235,2.75904473594753,-0.835843069090928,0.126015633763886,-0.03610147342829,23,0.3112305,0.242154,0.327025,0.084871
6,1.28087393466264,-0.732050624213323,3.26191157615566,-0.748857848601714,2.77110954563454,-1.26001264823089,0.225030615464633,-0.074442029988413,24,0.190317,0.151786,0.36179,0.210004
7,1.3755379409303,0.211029043830567,3.66363087080854,-0.0174539176000251,3.19115298048921,-0.159063446118177,0.180663215357942,0.0170034652671116,4,0.3153115,0.446786,0.180394,-0.266392
7,1.58433176901286,-0.731984435622549,3.22751305845752,-0.941707035356811,2.69787941746258,-0.815695520367869,0.271968053532523,-0.0109041868009828,5,0.559249,1.19209e-07,0.553374,0.553373880791
7,1.21206639876167,-0.135437320504808,2.80210447888174,-0.444808477650559,2.59228622336554,-0.594987131973376,0.136545508259007,-0.00380508341416869,7,0.19616,0.159938,0.195553,0.035615
7,2.3403783273648,-0.12014753923398,3.78127676704095,-0.251370069519908,3.51978602735409,-0.386442435888215,0.14841599002374,-0.035945177488891,8,0.316478,0.296536,0.403865,0.107329
7,1.89371476740713,0.0123502900461143,3.67376879630995,-0.280525037117714,3.26992202270117,-0.358771966358502,0.177295047305987,-0.00872622701149664,9,0.3078475,0.140727,0.305114,0.164387
7,1.26814510486521,-0.692698216595109,3.09931146964154,-0.751956100088881,3.09592138729093,-0.388116841940248,0.204978971281368,-0.0421245349952534,10,0.2891785,0.127555,0.241717,0.114162
7,1.53478984843487,-0.355061248696149,3.43430545667572,-0.384194097268781,2.998615523067,-0.121525354213273,0.169850149834873,-0.0292834572735768,11,0.1903502,0.212751,0.435534,0.222783
7,1.03972077083992,-0.253178573271861,2.47098245495248,-0.25055156104599,2.71535717855001,-0.125329668577763,0.0365118937880714,-0.0119737070201931,12,0.098664,0.0283263,0.197372,0.1690457
7,1.82351252322774,-0.234168561264304,3.87926206835883,-0.454277847732202,3.35403402897844,-0.490059073463321,0.198234777943459,-0.0249316367706153,13,0.22387,0.208281,0.342148,0.133867
7,1.24851459892248,-0.582966780556169,2.9253201194658,-0.480435095107825,2.7917200275485,-0.546845411337392,0.124563236998769,-0.0573095285011829,14,0.1432854403955,0.155986,0.241991,0.086005
7,1.55863998904165,-0.462606885851975,3.29396446884619,-0.650110888892277,2.90864469564433,-0.936584772294009,0.178570877981713,-0.019063631342817,15,0.3666175,0.248766,0.501243,0.252477
7,1.8640702329997,-0.584430599452327,3.98419528510666,-0.718513919598914,3.69637317270833,-0.869576724013159,0.295536242761903,0.0124821904289107,16,0.2339485,0.0725323,0.289891,0.2173587
7,1.27076983102657,-0.542334303243445,2.86946468940176,-1.20711747808662,3.17600057560191,-1.0554945669096,0.0962679396897405,-0.00747744322079744,17,0.22135555,0.152464,0.390725,0.238261
7,1.07691136272562,-0.313224138741545,3.21387386988724,-0.69049241137482,2.88742024070755,-0.461848426797969,0.20278458609691,0.00216454861813524,18,0.1983955,0.132018,0.213418,0.0814
7,0.977271862599683,-0.564203127401145,3.13120034875868,-0.637088689366229,2.77069481332735,-0.787576508235363,0.223515549439003,-0.0459576372773295,20,0.1228545,0,0.22049,0.22049
7,2.17675366927667,-0.950900578932229,3.87354693922362,-1.11389345788206,3.3874585098727,-0.953691707050155,0.264122992021571,-0.00328481257584982,21,0.412702,0,0.501359,0.501359
7,1.88056022430885,-0.73757982237796,3.42015191415495,-0.807040283328646,3.26528135167264,-0.566398412998317,0.136248064346526,-0.0520068494573199,22,0.2459555,0.366709,0.35153,-0.015179
7,1.56939640923124,-0.470464654572651,3.42792859439929,-0.395055110684797,3.43604633298598,-0.255407454711176,0.147538023879047,0.0137109454052642,23,0.03364545,0.384572,0.344382,-0.04019
7,1.20832092278633,-0.541294713868101,3.3000773255761,-0.610254787819986,3.2264894115675,-0.500153211861964,0.221275771097777,-0.0166692566778417,24,0.3409475,0.332227,0.255352,-0.076875
8,1.55863998904165,-0.306118729138664,3.60464457069776,-0.636215241646237,3.40453073810444,-0.796069288345033,0.163879035709889,-0.0259623340561709,4,0.5069805,0,0.448479,0.448479
8,1.52488594502307,0.101686948339291,3.62910404012725,-0.089535668590729,3.26064706428755,-0.249146161663481,0.242034768070739,-0.0032935406018857,5,0.4281545,0.412287,0.479047,0.06676
8,1.24851459892248,-0.391272651508552,2.94106490823226,-0.365748485854385,2.66970002912193,-0.622664112921809,0.195048496045208,-0.0268079265768984,7,0.0892610596045,0.180985,0.245738,0.064753
8,2.29288982085149,0.28978175844431,4.41924843900439,-0.0591570337313952,4.08248427964682,-0.199761290000879,0.165693415759054,-0.00953570899825891,8,0.468352,0.198945,0.380363,0.181418
8,1.6086574211167,-0.353222386951874,3.56291710120736,-0.525923367812688,3.28799000243033,-0.414391055121231,0.181074294295413,-0.00913458739650469,9,0.2688395,0.247457,0.376136,0.128679
8,1.30796042291227,-0.556000846331424,3.55413605734905,-0.50442333342175,3.3254890140582,-0.538759374636057,0.207698461041055,-0.0338338546537866,10,0.16389735,0.323141,0.314381,-0.00875999999999999
8,2.06744352913133,0.110120641662814,4.47647429372828,-0.0129047907191911,3.70014542742102,0.295946006045769,0.213301771025795,-0.00993873395519887,11,0.364693,0.282921,0.338728,0.055807
8,0.760724698577973,0.0354593463058259,3.16518629508656,-0.367655999633404,3.00899257736002,-0.56338551036976,0.0337382385884032,-0.0165453304561143,12,0.3287,0.158665,0.301326,0.142661
8,1.23616327023019,-0.788277033259628,3.44586543595199,-0.924587691987962,3.05602039265397,-0.946141886064812,0.169292562488081,-0.0415197606692056,13,0.5491325,0.291471,0.324342,0.032871
8,2.05792870130065,-0.57020186104873,4.25528023656792,-0.635628323274491,3.7441237834781,-0.729714764603576,0.194724230830944,-0.0644438225743074,14,0.3536995,0.289436,0.413569,0.124133
8,1.68535440294124,-0.644941645236495,3.78839811169495,-0.769147511600651,3.38823501972263,-0.752628049605713,0.211917110780276,0.00582518235215893,15,0.282728,0.256547,0.496404,0.239857
8,1.84651014705673,-0.549560501805999,3.79759897431869,-0.708873964593989,3.37376834846888,-0.763920713499282,0.250045211861634,-0.016168946078225,16,0.2793445,0.251739,0.280241,0.028502
8,1.07691136272562,-0.280347005191765,3.34600945954788,-0.62852719866986,3.03937950349235,-0.527411079270752,0.0876934211217794,-0.0243992305885681,17,0.197673,0.0494547,0.277567,0.2281123
8,0.943826746689324,-0.133506140902476,2.88074022527675,-0.493169516205769,2.76646171119397,-0.424970395032817,0.204262804351956,-0.0109525546408132,18,0.13520525,0,0.150943,0.150943
