"target","pair","trans_intercept","trans_slope","env_intercept","env_slope","ges_intercept","ges_slope","f0_intercept","f0_slope","avg_dist","post","pre","prepost_change"
1,63064,1.03972077083992,-0.121669451452748,3.65554056336467,-0.15256240817401,3.40500466796999,-0.258614826136786,0.189067339801172,-0.00639639397857642,0.2934415,0.218866,0.473318,0.254452
1,65066,1.27076983102657,-0.350640174195827,2.83838032854123,-0.840768800290851,2.93063458739297,-0.42744252709918,0.205617919842979,-0.0390992061297923,0.473008,0,0.368859,0.368859
1,67068,0.943826746689324,-0.363343154976047,3.00097236119304,-0.511347363644908,2.9901336161479,-0.1237923252096,0.168050763275562,-0.00542824132485572,0.210690589407,0.197812,0.739239,0.541427
1,69070,1.14448888074365,-0.135082620569208,3.40549699713235,-0.286218062775674,2.88634842565251,-0.238463236092039,0.263450135350047,0.0276037109459559,0.2116645,0.0974942,0.443163,0.3456688
1,75076,1.47350238508065,-0.208718124243874,3.32988785513812,-0.216820734212488,2.64332808287423,-0.107733271687088,0.273320058552092,0.0156686424182068,0.3685875,1.19209e-07,0.312484,0.312483880791
1,77078,1.35797785498732,-0.389368252894465,3.4978925605105,-0.469093567587184,3.32191258807936,-0.317195530448651,0.198109708758265,-0.00793063862344543,0.3449265,0.397846,0.270187,-0.127659
1,81082,1.05935127678265,-0.530233177371341,3.14636861865708,-0.495218451701745,3.12768677509264,-0.277554502293217,0.094741502227114,-0.0572279538623241,0.17901,0.277038,0.501828,0.22479
1,99100,0.991773758764621,-0.593000397355892,3.08156894271992,-0.849320463757139,2.76706667253573,-0.649540377134835,0.167788896468776,-0.0277858217996802,0.4745795,0.118255,0.540222,0.421967
1,101102,0.961386832632296,-0.0838202703332194,2.42490262183273,-0.585592074889412,2.87367079126837,-0.483663524806967,0.0742869869584763,-0.063743305606515,0.1447205,0.226463,0.508327,0.281864
1,107108,1.64115286684129,-0.174377545091454,3.01733903709935,-0.523753730605663,2.91885528200249,-0.343920940209818,0.210009685559152,-0.036949177059181,0.4115575,1.19209e-07,0.401725,0.401724880791
1,109110,1.57827049498438,-0.293953432183707,3.41979470737417,-0.41119848843891,3.47069021696393,-0.356061405859679,0.205384915213817,-0.0198582417344674,0.3550585,0.171714,0.429397,0.257683
1,119120,1.61471869514518,-0.181755111559195,2.88586883505455,-0.2298478566208,3.03558667230525,-0.184551784926056,0.172371040151279,-0.0329185273145493,0.2010825,0.531131,0.218373,-0.312758
1,121122,0.924196240746594,-0.45880773681665,2.80673553480301,-0.632464934044547,2.81181285463835,-0.38713051491897,0.217253444467865,-0.0291812291535796,0.3510185,0.715104,0.390557,-0.324547
1,123124,1.54714117712716,-0.5245990207173,3.41219806721202,-0.504639518400342,3.44794564864054,-0.292241703205275,0.144859168408763,0.0171326845084899,0.259424,0,0.364797,0.364797
1,131132,1.34515101479797,-0.270801038731825,2.99901536984825,-0.165046652363707,3.11596822505542,-0.237203138898142,0.278085427487911,-0.00849223614784963,0.1470785,0.261057,0.631076,0.370019
1,135136,0.991773758764621,-0.447989386704854,3.08383643953494,-0.337378592141135,3.03067200112806,-0.222844955064122,0.207225081639691,-0.0310991746032073,0.490266,0.143544,0.186482,0.042938
1,141142,1.74987373118124,-0.638140513367295,3.61864554025917,-0.491983348123682,3.66573615055851,-0.368780327023806,0.221554805366621,-0.00690134945721717,0.2330055,0.239222,0.400132,0.16091
1,143144,1.07691136272562,-0.617052144890421,2.93014737960415,-0.846822975109164,3.05779345902148,-0.506015858953767,0.172481241010215,-0.0796526732457458,0.576401,0.11508,0.36634,0.25126
1,145146,1.3755379409303,-0.665552510676636,3.45887965186699,-0.276750640028918,2.97453025427639,-0.310332912166783,0.225973880752704,-0.000816775432256389,0.2850975,0.16871,0.298941,0.130231
2,3004,1.3755379409303,-0.460356492797093,3.03901546985654,-0.717781284581653,2.93699920902541,-0.429606353491415,0.190682633528258,-0.0475932142290613,0.544611,0.520683,0.372723,-0.14796
2,5006,1.242453324894,-0.524247433070472,3.07738196756782,-0.665317711192752,2.78153418876749,-0.408834260899684,0.145663098568018,-0.0680293397173574,0.2907005,0.230242,0.347388,0.117146
2,7008,1.03972077083992,-0.505057709547984,2.94965737424755,-0.507345882315879,3.33304405530808,-0.316202905044516,0.0950145770704552,-0.0223492260026926,0.2369935,0.397258,0.320682,-0.076576
2,9010,1.26001341083697,-0.340115527990455,3.52924364125703,-0.248967749653212,3.46084256182156,-0.252612104573537,0.160015605724165,-0.0210260164626718,0.1937945,0.260863,0.199407,-0.061456
2,13014,1.76443073287376,-0.0260265556669677,3.40032530986995,0.0917430584495523,3.46540560441128,0.0603176021295231,0.255302131066497,-0.0493313525330572,0.5210795,0.355476,0.618193,0.262717
2,15016,1.62621750705967,-0.136483383529028,3.23300106106873,-0.295199477376668,3.15833513918707,-0.24580763848758,0.156872904691826,-0.00217853306015283,0.0678629,0.116727,0.192886,0.076159
2,17018,1.10729828885795,-0.592567251690645,3.55715438205646,-0.457906105792214,3.48055042003642,-0.553235662503471,0.194775748130345,0.00370371600053912,0.3717645,0.0701309,0.522429,0.4522981
2,19020,1.24851459892248,-0.476098654931085,3.23939971027972,-0.406103056635199,2.83147220232272,-0.581430443995232,0.160381735382983,-0.0310235142072673,0.1794915,0.177,0.0953231,-0.0816769
2,21022,1.59583058092735,-0.270773315045535,3.66550531175989,-0.300919179164848,3.3219686010749,-0.231676282528675,0.189223087412778,0.0149428601610837,0.2576945,0.357009,0.442445,0.085436
2,25026,0.943826746689324,-0.32813718264174,2.37132388923134,-0.584690823049714,2.76940810224478,-0.23757509042132,0.123653675999967,-0.0744900569177981,0.269476,0.314106,0.369378,0.055272
2,27028,1.22282281895127,-0.362297091951827,3.1014228260408,-0.744150688308393,2.81397452896449,-0.200638991650111,0.182943857243348,-0.0340713792442972,0.379981,0.201654,0.514959,0.313305
2,35036,0.924196240746594,-0.45880773681665,2.8590687649312,-0.714733732269509,2.96910972232546,-0.433739276248857,0.141500087073013,-0.0339349650658442,0.2136375,0.228281,0.433287,0.205006
2,37038,0.924196240746594,-0.45880773681665,2.78765423951857,-0.777379549400624,2.62081254487777,-0.444925966633943,0.084473523280664,-0.0566904033075119,0.3493005,0.175724,0.451605,0.275881
2,39040,1.17487580687597,-0.070126003558951,2.67182274687162,-0.0988424880559895,2.67868338294401,0.237775637055315,0.137116568874631,-0.0158912891220698,0,0,0,0
2,41042,1.3755379409303,-0.460356492797093,3.40420492401484,-0.704352458747879,3.39959630020564,-0.503334381408561,0.156560962273723,0.00179996748398363,0.383602,0.491102,0.470887,-0.020215
2,43044,1.33834734904459,-0.701167959976715,3.57225180226198,-0.663320657113977,3.4233001778222,-0.40177663035248,0.151741114216118,-0.0327238471108376,0.268723,0.0966684,0.370068,0.2733996
2,45046,1.77212896328532,0.0718585862199361,3.58471044518937,-0.248855185443216,3.29859147159394,-0.21692335976842,0.209866687773307,-0.00202651790351903,0.174122,0.226921,0.115078,-0.111843
2,47048,1.33834734904459,-0.676526963782686,2.77883808183156,-0.625949374973902,3.29771761276875,-0.267171507741567,0.106530635647768,-0.0210382267909804,0.285348,0.215372,0.330976,0.115604
2,49050,1.47350238508065,0.0134908263810667,2.49922235034287,-1.51215918751056,3.43730969832956,-0.330281498505567,0.19139924564748,0.0126918959373317,0.1440005,0.231196,0,-0.231196
2,51052,1.22282281895127,-0.255428966326743,3.54244416513111,-0.243934757479241,3.10049746676553,-0.241467620564,0.198191544139254,-0.0110549215218068,0.288909,0.297401,0.219143,-0.078258
2,53054,1.40592486706262,-0.665708613670889,3.78477138128682,-0.639201930933135,3.27309947188839,-0.632221694696387,0.198375928551162,-0.040089731682855,0.222139,0.306262,0.18648,-0.119782
2,55056,1.53638475693756,-0.440648207029866,3.44366875625894,-0.67040982400189,3.29659585514727,-0.65182227653583,0.161957423943469,-0.00717801979335516,0.345747,0.428468,0.644185,0.215717
2,57058,1.88765349337865,-0.109107456229108,3.60056064044733,-0.397593457914062,3.25702496912723,-0.222626216962728,0.23457470540225,-0.0102249038218871,0.1514508,0.375173,0.314926,-0.060247
2,63064,0.991773758764621,0.252998801578134,3.37757424688405,-0.558751745655848,3.33890839667104,-0.413215842601214,0.175263829116345,-0.028076231498491,0.487278,-2.38419e-07,0.707903,0.707903238419
2,65066,1.17487580687597,-0.217465852994517,3.0361307285973,-0.305726683599791,3.08721208235236,-0.156620160355914,0.166665258521615,-0.0184986326130302,0.283711,0.232968,0.360054,0.127086
2,67068,1.412728532816,-0.451406782460695,3.39258531206587,-0.404304189519959,3.2617560309585,-0.628662417147901,0.169438953748426,-0.0398043778120725,0.1286905596045,0.412142,0.22151,-0.190632
2,69070,1.19243589281894,-0.279913859526519,3.2539902353575,-0.419644543257054,2.59917258158733,-0.0965962218979828,0.239357049077725,0.00649674049662175,0.4830875,0.586572,0,-0.586572
2,75076,1.26001341083697,-0.301972642964501,2.88924743579881,-0.475092716159737,2.31373687720782,-0.408826037882345,0.227094146968163,-0.0124246676020834,0.0551170298023,0.157244,0.243823,0.086579
2,77078,1.67416451913497,-0.401076563036229,3.50993552905658,-0.508192848781408,3.11760518143851,-0.26624980493668,0.162927395027453,-0.0193129485831597,0.3861765,0.324963,0.27202,-0.052943
2,81082,1.17487580687597,-0.190157979315791,3.04091659762137,-0.386378495053232,3.0956374576368,-0.303572313793235,0.0823139414964913,-0.00456268913924384,0.12506045,0.199873,0.239021,0.039148
2,99100,0.924196240746594,-0.313796726165612,3.12612548342537,-0.498393377798192,2.77291392559499,-0.588317881522672,0.170048467953218,-0.0243261769758198,0.1710805,0.188958,0.218194,0.029236
2,101102,1.05935127678265,-0.497356043821561,2.76727596217739,-0.873141244810286,2.99308354566447,-0.268577481817425,0.0584739414859702,-0.0223928236781808,0.279258,0.216134,0.501675,0.285541
2,107108,1.6937950250777,-0.306220055102745,3.38666585323353,-0.229384798986707,3.51969927385653,-0.214900309135487,0.18378834354133,0.0032282464076536,0.3507755,0.238954,0.415322,0.176368
2,109110,1.7045514452673,-0.557720822743793,3.13558384463426,-0.764445431730549,3.45135894892525,-0.394761184532505,0.194650043404237,-0.030967885395293,0.1701505,0.638201,0.644185,0.00598399999999999
2,119120,1.79649271498167,-0.418162925610946,3.513902589487,-0.367911803550134,3.37106902029096,-0.023656359121894,0.207475177045597,-0.0397867812333032,0.1537155,0.356367,0.307607,-0.04876
2,121122,1.46880723891953,-0.58507773185223,3.09189815919131,-0.612670160973724,2.89122268700192,-0.301062589727753,0.210200915154132,-0.0259053955854887,0.0226847298023,5.96046e-08,0.0453694,0.0453693403954
2,123124,1.10729828885795,-0.699435377315729,2.88360619173529,-0.696026104170448,2.72239729288593,-0.335780532398872,0.124218526368871,-0.0339809534824741,0.2534075,-1.19209e-07,0.294669,0.294669119209
2,131132,1.63697392724927,-0.637534448661671,3.03108105940851,-0.650790408085506,3.26538424247975,-0.350284079709111,0.264196921578573,-0.0242792375417578,0.2249845,0.14662,0.205955,0.059335
2,135136,0.693147180559945,-1.80007718171192e-16,3.24467010370423,-0.214599363969748,3.38635844460042,-0.186952778856633,0.223707563434552,-0.0121800811238988,0.257029,0.259185,0.451081,0.191896
2,141142,1.89445715913202,-0.440107776836231,3.636410048578,-0.615047206490237,3.70788706835651,-0.548796786290348,0.228800851604322,0.0215206108846826,0.252377,0.0387727,0.194085,0.1553123
2,143144,1.56939640923124,-0.603998519161416,3.25324683582512,-0.463165657674026,2.98749643032469,-0.483413263810888,0.17764475064156,-0.0308628361976633,0.319137,0.207679,0.449368,0.241689
2,145146,1.44311545894832,-0.569908157142305,3.06201309368553,-0.425954006818508,2.81574673834805,-0.541123714379012,0.182385343660699,-0.0595530612842691,0.2347705,0.254563,0.318698,0.064135
3,3004,1.80302950050722,-0.523707522451902,3.49106974603655,-0.497163343736727,3.130973745506,-0.337828323135067,0.216607485881996,0.0219355212754856,0.393894,0.519376,0.473479,-0.045897
3,5006,0.845862302538971,-0.303255418724809,3.09713273410804,-0.271128164195163,3.11588526980488,-0.233062003280349,0.134692310697963,-0.0712473721333758,0.192894,0.131684,0.390051,0.258367
3,7008,1.31609211694051,-0.605025563994152,2.81545498516152,-0.956075585261785,3.21856467209405,-0.480026323288658,0.134504786931417,-0.0599515437199767,0.5708225,0.180051,0.465954,0.285903
3,9010,1.03972077083992,-0.543200594573938,3.15835404892213,-0.759079144774795,3.31301568578746,-0.508106621381479,0.121738295487157,-0.0854057704791529,0.4920245,0.155245,0.412692,0.257447
3,13014,1.53638475693756,-0.0586268874056559,3.49376780076442,-0.313262631423893,3.55807859884253,-0.057987831136221,0.277521995149648,-0.014893479308205,0.2618405,0.0796958,0.452098,0.3724022
3,15016,1.61471869514518,-0.149497622021171,2.96032974457091,-0.360637746210701,2.91987758683964,-0.404530783348989,0.217900135356727,0.0139283226392074,0.5637985,0.154969,0.283034,0.128065
3,17018,0.924196240746594,-0.313796726165612,3.11508871553861,-0.326324758078725,3.20910141306023,-0.440969469809299,0.200381983860937,-0.0480474357907204,0.2765015,0.0549593,0.258913,0.2039537
3,19020,1.51253461633078,-0.579205370249565,3.3985244851506,-0.248138614037034,2.94069923862818,-0.41053986197037,0.129611448949193,-0.0245796938273421,0.0757035596045,0.408045,0.402638,-0.005407
3,21022,1.3755379409303,-0.19467137167417,3.1635798121079,-0.680425490645002,3.21159103868528,-0.497986994874245,0.115834733309547,-0.023262549921446,0.464608,0.278459,0.412921,0.134462
3,25026,0.961386832632296,-0.302822273059562,2.96010392030256,-0.360631901073264,3.09723228377088,-0.167092473682942,0.156924600807563,-0.0872118608973805,0.1806255,0.258635,0.30425,0.045615
3,27028,1.07691136272562,-0.38721513081685,2.446333405515,-0.966334243280148,2.90767364846949,-0.363119719328767,0.131971604632502,-0.0736251815437462,0.5395035,0.395157,0.695106,0.299949
3,35036,0.961386832632296,-0.532659287133134,2.82156829891092,-0.838164217360305,3.11394936349606,-0.426172198724925,0.238766339386476,-0.0222484170229645,0.4180534,0,0.666074,0.666074
3,37038,0.943826746689325,-0.267952175413236,2.77709286518701,-0.590119337443359,2.99262685486266,-0.36704229707617,0.0662352770368398,-0.0234394737415126,0.2956875,0.264655,0.401238,0.136583
3,39040,0.693147180559945,-1.80007718171192e-16,2.79459787380433,-0.298768549078228,3.0270236422339,-0.215842140922874,0.144716667638397,-0.0406280171360872,0.5744065,0.766343,0.498845,-0.267498
3,41042,1.47956365910913,-0.5879940244725,3.70686015469346,-0.599206647857997,3.65598734227358,-0.427036394782164,0.195264028433719,0.000107282652234887,0.089149,0.544659,0.504025,-0.0406340000000001
3,43044,1.22282281895127,-0.531949098796894,2.60778947731681,-0.908783834062315,2.88385292259703,-0.449618022109203,0.139922577515492,-0.0677128588361662,0.2778725,0.213082,0.308811,0.095729
3,45046,0.991773758764621,-0.458554362845132,2.41776259538665,-0.505692909631491,2.50424755241431,-0.222058290205307,0.196559736973452,-0.0407596564295372,0.482899,5.96046e-08,0.451446,0.4514459403954
3,47048,0.808671710653269,-0.229403868408325,2.14980329101146,-0.287050899779263,2.84833353432483,-0.040757386767075,0.135288576629622,0.0603543239736485,0.0702295298023,5.96046e-08,0.140459,0.1404589403954
3,49050,1.47350238508065,-0.602941393686338,2.41856209168105,-1.65684057422178,3.31475901534403,-0.564623704582919,0.252173434957186,-0.0375722036509411,0.2810995,0.276947,0.251857,-0.02509
3,51052,1.2904003369693,-0.436304745262564,2.91099003361717,-0.655948528959185,2.68351463908955,-0.614906788618379,0.218647777852357,0.00524689000428487,0.4803,0.206348,0.279858,0.07351
3,53054,1.24851459892248,-0.331087644280047,3.00565946960891,-0.384425130253843,2.65055663735417,0.00686849590401714,0.169754427898246,-0.0121820581533993,0.293675,0.096211,0.306309,0.210098
3,55056,1.08504305675386,-0.608558732809341,3.01078488969782,-0.717823038988927,2.87835456202992,-0.366207823661045,0.172139637355677,-0.0195529847911276,0.2583668807905,-2.38419e-07,0.516734,0.516734238419
3,57058,1.16411938668638,-0.24248521782362,2.96720585751262,-0.477317577666813,2.77554539426469,-0.315940893825574,0.252234010614553,-0.0322976414221793,0.14707045,0.30881,0.290892,-0.017918
3,63064,0.924196240746594,-0.45880773681665,3.08246461935093,-0.602068888108008,3.15322897761009,-0.349968710641263,0.170310433580925,-0.00146144994823223,0.496788,0,0.423728,0.423728
3,65066,1.15524530093324,-0.542767448908691,2.79993186904963,-0.385705306907665,2.86539161185614,-0.096398951301428,0.153196206815857,-0.0494348188592136,0.4100095,0.282132,0.349331,0.067199
3,67068,0.845862302538971,-0.303255418724809,2.32782158500307,-0.335057846349201,2.65591135456022,0.277650026111258,0.217066258365345,0.035476607310521,0.176466,0.429718,0.365254,-0.064464
3,69070,1.19243589281894,-0.364739862949052,3.22111570085573,-0.420485343408593,2.87995713847983,-0.222520721923321,0.207537373145369,0.00851103391634291,0.1713314,-1.19209e-07,0.324254,0.324254119209
3,75076,0.943826746689324,-0.412963186064274,2.73916763189224,-0.478663691153181,2.44982457749456,-0.151210418486962,0.192870027487459,-0.00863855925828776,0.2975635,0.387555,0.320338,-0.067217
3,77078,1.33834734904459,-0.701167959976715,3.12366645546698,-0.702903436036427,2.88465228464094,-0.413169603366413,0.189716063461792,-0.0202355806114502,0.4911435,0.471287,0.376606,-0.094681
3,81082,1.10729828885795,-0.447556241039607,2.61812684434529,-0.752384645177175,2.95452224722851,-0.498294563822994,0.0511149961544822,-0.027811642983133,0.4656455,0.271517,0.409906,0.138389
3,99100,1.14448888074365,-0.666418802007128,3.00463551231284,-0.616665216620674,2.68532748270467,-0.50439610682721,0.151616285855909,-0.00434264503706412,0.3032675,5.96046e-08,0.30697,0.3069699403954
3,101102,0.991773758764621,-0.193511376437253,2.64879981803171,-0.754374097163622,2.93259162876903,-0.525074922343148,0.0842899376234332,-0.0426620389011089,0.1484195298023,0.198133,0.640224,0.442091
3,107108,1.98092279136789,-0.481698235245487,3.96840646892105,-0.563123118543356,3.73348232201317,-0.530987215844239,0.227433996624785,-0.012563486723491,0.365715,0.0817756,0.456978,0.3752024
3,109110,1.21206639876167,-0.630959455701303,2.9844565033643,-0.699415509841614,3.53810014918433,-0.145123427115161,0.190209663093486,0.00181410627331214,0.6232325,0.724269,0.363171,-0.361098
3,119120,1.71135511102067,-0.332854015393321,2.75496289927948,-0.452570004705979,2.8777784582186,-0.389186017168608,0.165906020551943,-0.0477425249810863,0.2516065,0.215585,0.57757,0.361985
3,121122,1.17487580687597,-0.507487874296592,2.9341701534595,-0.407893553742338,2.87986071575995,-0.359799089241786,0.210014765861791,-0.00171411756069055,0.6350835,0.312411,0.655952,0.343541
3,123124,1.47350238508065,-0.328750100000714,2.99503249926401,-0.396480420813572,3.07422045026688,-0.102936529426958,0.145958942781834,-0.0661266006087756,0.5771065,0.120715,0.4044,0.283685
3,131132,0.969518526660534,-0.351846990722291,2.42382386941513,-0.507710383851814,2.68699137004564,-0.462005846953676,0.217235434381727,-0.0420476423460026,0.373787,0.0836816,0.663864,0.5801824
3,135136,0.693147180559945,-1.80007718171192e-16,2.89771815533517,-0.114192033405003,2.96426367831188,-0.117927945187259,0.158656485086239,0.0104453500310883,0.237619,0.169198,0.29946,0.130262
3,141142,1.61002354898407,-0.628053914361158,3.4348225484307,-0.405303070487489,3.51178070515173,-0.365155021313973,0.213709510286162,-0.0200906039400978,0.14073285,0.507402,0.521069,0.013667
3,143144,0.808671710653269,-0.229403868408325,2.3082993393218,-0.459006646425572,2.58338470502792,-0.353901821682081,0.141163431399095,-0.022841172832316,0.4872805,0.0957198,0.277078,0.1813582
3,145146,1.46880723891953,-0.694274696261842,3.03609253307899,-0.722602401595816,2.85601057515317,-0.404894807905572,0.233275220936217,0.015326446091217,0.3926595,0.244764,0.300339,0.055575
4,3004,1.3640391290158,-0.897196652387028,3.01159807892782,-0.939934155553918,3.01461443528458,-0.61900854542295,0.195540467910295,-0.0482067595708753,0.488833,0,0.551683,0.551683
4,5006,1.26814510486521,-0.575622863393446,3.11852531388974,-0.440734132930507,3.09842160658179,-0.248569195905414,0.13334362524716,-0.0414604644933573,0.3475395,0.233507,0.435729,0.202222
4,7008,1.19243589281894,-0.401356029438119,2.64992326018897,-0.725116779680979,3.13275699146699,-0.440113010880767,0.111075306623006,-0.061540733347414,0.371498,0.134038,0.50272,0.368682
4,9010,1.15524530093324,-0.337571431029148,3.08294622333533,-0.726181722847467,3.35049588098958,-0.429567098858589,0.133733053029067,-0.0219255036490071,0.390538,0.0627338,0.460174,0.3974402
4,13014,1.93560050545395,-0.469361650506071,3.73540349811839,-0.421629424364523,3.48478782669,-0.53235949380862,0.232404849747966,-0.0179330346902847,0.237378,0.271985,0.399931,0.127946
4,15016,1.55863998904165,-0.530689991736061,3.40160655798741,-0.433279541182691,3.26459235481161,-0.563533922953053,0.151799554787023,-0.0265936022419342,0.237314,0.0621611,0.171357,0.1091959
4,17018,1.27076983102657,-0.337138285363902,3.61587376364616,-0.335229624396582,3.20083128084138,-0.698676550289611,0.1861441774167,-0.0065568830773061,0.220494,0.12675,0.28616,0.15941
4,19020,1.4825135886257,-0.850672485758569,2.85734072320834,-1.08180408125224,2.92508499128196,-1.07211606213594,0.195005712700064,-0.0366987236238774,0.3105205,0.242141,0.563055,0.320914
4,21022,2.05530397513929,-0.335380762561321,4.05455252444206,-0.403794668719285,3.59299626294461,-0.349353507497784,0.20805375578086,-0.0689107537965301,0.10393765,0.240939,0.348087,0.107148
4,25026,1.39142297089768,-1.01175936844075,3.74386016146215,-0.951819457020114,3.76063175008473,-0.81491093444001,0.217772647161372,-0.0232142278702504,0.3145196,0.290685,0.662303,0.371618
4,27028,1.13299006882916,-0.728410936872454,2.94954675337023,-0.967500458780518,2.93486814017505,-0.525781765819691,0.146726346219378,-0.0505754029888191,0.52643,0.520266,0.726654,0.206388
4,35036,0.991773758764621,-0.447989386704854,2.98545729068204,-0.433502485035699,2.95528032448979,-0.199253581187099,0.175292921063249,-0.0401273462206543,0.0777815,0,0.155563,0.155563
4,37038,0.991773758764621,-0.447989386704854,2.82166423444489,-0.731866787190652,2.85442593918071,-0.608225893732888,0.067273597246697,-0.0369921920433098,0.255118,0.269639,0.318824,0.049185
4,39040,1.17487580687597,-0.305228769108697,2.92518300167389,-0.812600367662499,3.00072345294865,-0.838964345652597,0.201366415152374,-0.0716383521065295,0.410634,0,0.323955,0.323955
4,41042,1.17487580687597,-0.726759912229886,3.18755940255938,-0.815634230182939,3.00582735733815,-0.601121431941636,0.163822781505101,-0.0408518442223781,0.3686181,-1.19209e-07,0.610184,0.610184119209
4,43044,1.35797785498732,-0.468928504840824,3.1005587065851,-0.888210419462325,3.07024194112174,-0.539204471050324,0.168728971734041,0.00163911080456904,0.3557500298023,0.175262,0.521389,0.346127
4,45046,1.58902691517397,-0.692600002919799,3.56466600713859,-0.536717060356282,3.41019291368854,-0.411284171084513,0.175619793108193,-0.0695289472882277,0.13008005,0.260809,0.146757,-0.114052
4,47048,1.42555537300535,-0.737567199890825,2.92606251119069,-0.887445310820089,3.15990193490119,-0.438311624913292,0.171682702507679,-0.0904423421845521,0.535826,0.509122,0.442195,-0.066927
4,49050,1.58902691517397,-0.148099971350123,2.74816155238281,-0.973581060061104,3.25884492808034,-0.375434976405602,0.230170734111685,-0.0228449828279619,0.4659975,0.57763,0.276082,-0.301548
